Cueanexo,Primario,Secundario,Inicial,id_departamento
700088700, ,1,,70042
700088800, ,1,,70084
700088900,1, ,,70084
700089000,1, ,,70035
700089100, ,1,,70063
700089200, ,1,,70028
700089300, ,1,,70077
700089400, , ,1,70035
700089500, , ,1,70077
700089600, , ,1,70028
700089700, ,1,,70084
700089800, , ,1,70077
700089900,1, ,,70028
700090000, , ,1,70028
700090100,1, ,,70084
700090200, , ,1,70084
700090300,1, ,1,70084
700090400, , ,1,70042
700090800, , ,1,70084
700090900, , ,1,70077
700091000, , ,1,70077
700091100, , ,1,70070
700091200, ,1,,70028
700091300, ,1,,70084
700091400, ,1,,70028
700091500, , ,1,70028
700091600, , ,1,70091
700091800, ,1,,70035
700091900, ,1,,70035
700092000, , ,1,70042
700092200, ,1,,70042
700092300, ,1,,70091
700092500, ,1,,70098
700092700,1, ,1,70084
700092900, ,1,,70035
700093000, , ,1,70028
700093300, ,1,,70077
700093400, ,1,,70028
700093600, , ,1,70077
700093700, ,1,,70105
700093800, ,1,,70077
700093900, , ,1,70112
700094100, , ,1,70105
700094101, , ,1,70105
700094102, , ,1,70105
700094103, , ,1,70105
700094104, , ,1,70070
700094105, , ,1,70105
700094200, , ,1,70021
700094201, , ,1,70021
700094202, , ,1,70021
700094203, , ,1,70021
700094300, , ,1,70056
700094301, , ,1,70056
700094302, , ,1,70056
700094303, , ,1,70056
700094400, , ,1,70042
700094500, ,1,,70070
700094600, , ,1,70077
700095000, , ,1,70028
700095400, , ,1,70028
700095500, , ,1,70028
700095600, , ,1,70126
700095800, , ,1,70042
700096000, , ,1,70056
700096002, , ,1,70056
700096003, , ,1,70056
700096004, , ,1,70056
700096005, , ,1,70056
700096100, , ,1,70056
700096101, , ,1,70056
700096102, , ,1,70056
700096103, , ,1,70056
700096200, , ,1,70056
700096201, , ,1,70056
700096202, , ,1,70056
700096203, , ,1,70056
700096204, , ,1,70056
700096205, , ,1,70056
700096206, , ,1,70056
700096300, , ,1,70056
700096301, , ,1,70056
700096302, , ,1,70056
700096303, , ,1,70056
700096304, , ,1,70056
700096305, , ,1,70056
700096306, , ,1,70056
700096307, , ,1,70056
700096308, , ,1,70056
700096400, ,1,,70070
700096500, , ,1,70042
700096600, , ,1,70035
700097100,1, ,,70077
700097200, , ,1,70126
700097300, , ,1,70007
700097301, , ,1,70007
700097302, , ,1,70007
700097400, , ,1,70007
700097401, , ,1,70007
700097402, , ,1,70007
700097403, , ,1,70007
700097404, , ,1,70007
700097800, ,1,,70091
700098000, , ,,70056
700098100, ,1,,70056
700098200, , ,1,70091
700098201, , ,1,70091
700098202, , ,1,70091
700098300, , ,1,70028
700098301, , ,1,70028
700098302, , ,1,70028
700098303, , ,1,70028
700098401, , ,1,70028
700098402, , ,1,70028
700098403, , ,1,70028
700098404, , ,1,70028
700098600, , ,1,70056
700098800, , ,1,70098
700098801, , ,1,70098
700098802, , ,1,70098
700098803, , ,1,70098
700098804, , ,1,70098
700098900, , ,1,70098
700098901, , ,1,70098
700098902, , ,1,70098
700099000, ,1,,70119
700099100, , ,1,70028
700099200, , ,1,70098
700099300, ,1,,70042
700099400, ,1,,70077
700099500, , ,1,70119
700099501, , ,1,70119
700099502, , ,1,70119
700099508, , ,1,70119
700099509, , ,1,70119
700099510, , ,1,70119
700099600, , ,1,70084
700099601, , ,1,70084
700099602, , ,1,70084
700099603, , ,1,70084
700099700, , ,1,70084
700099701, , ,1,70084
700099702, , ,1,70084
700099703, , ,1,70084
700099800, ,1,,70077
700099900, , ,1,70084
700100000, , ,1,70028
700100100, ,1,,70126
700100200, ,1,,70007
700100300, ,1,,70070
700100400, ,1,,70014
700100500, ,1,,70077
700100700, , ,1,70042
700100800, ,1,,70049
700100900, ,1,,70042
700101000, ,1,,70035
700101100, ,1,,70070
700101200, ,1,,70070
700101300, ,1,,70042
700101400, ,1,,70028
700101500, ,1,,70014
700101600, , ,1,70042
700101700, , ,1,70098
700101800, ,1,,70077
700102000, , ,1,70049
700102001, , ,1,70049
700102002, , ,1,70049
700102003, , ,1,70049
700102004, , ,1,70049
700102100, , ,1,70105
700102101, , ,1,70105
700102102, , ,1,70105
700102103, , ,1,70105
700102104, , ,1,70105
700102200, , ,1,70042
700102201, , ,1,70042
700102202, , ,1,70042
700102300, , ,1,70042
700102301, , ,1,70042
700102400, ,1,,70035
700102500, ,1,,70035
700102600, , ,1,70049
700102601, , ,1,70049
700102602, , ,1,70049
700102603, , ,1,70049
700102604, , ,1,70049
700102700, , ,1,70014
700102701, , ,1,70014
700102702, , ,1,70014
700102703, , ,1,70014
700102704, , ,1,70014
700102800, , ,1,70091
700102801, , ,1,70091
700102803, , ,1,70091
700103000, , ,1,70063
700103001, , ,1,70035
700103002, , ,1,70035
700103003, , ,1,70063
700103004, , ,1,70063
700103005, , ,1,70063
700103100, , ,1,70070
700103101, , ,1,70070
700103102, , ,1,70070
700103103, , ,1,70070
700103200, , ,1,70070
700103201, , ,1,70070
700103202, , ,1,70070
700103204, , ,1,70070
700103300, , ,1,70084
700103301, , ,1,70084
700103400, , ,1,70084
700103401, , ,1,70084
700103402, , ,1,70084
700103403, , ,1,70084
700103500, , ,1,70126
700103501, , ,1,70126
700103502, , ,1,70126
700103503, , ,1,70126
700103504, , ,1,70126
700103600, , ,1,70126
700103602, , ,1,70126
700103603, , ,1,70126
700103604, , ,1,70126
700103700, , ,1,70091
700103701, , ,1,70091
700103702, , ,1,70091
700103703, , ,1,70091
700103800, , ,1,70014
700103801, , ,1,70014
700103802, , ,1,70014
700103803, , ,1,70014
700103804, , ,1,70014
700103900, , ,1,70105
700103901, , ,1,70105
700103902, , ,1,70105
700103903, , ,1,70105
700104000, , ,1,70105
700104001, , ,1,70105
700104002, , ,1,70105
700104003, , ,1,70105
700104004, , ,1,70105
700104005, , ,1,70105
700104100, , ,1,70070
700104101, , ,1,70070
700104102, , ,1,70070
700104103, , ,1,70070
700104200, , ,1,70070
700104201, , ,1,70070
700104202, , ,1,70070
700104300, , ,1,70084
700104400, , ,1,70070
700104401, , ,1,70070
700104402, , ,1,70070
700104403, , ,1,70070
700104404, , ,1,70070
700104500, , ,1,70042
700104600, , ,1,70063
700104900, ,1,,70126
700105000, ,1,,70049
700105100, , ,1,70098
700105200, , ,1,70042
700105300, , ,1,70070
700105400, ,1,,70028
700105500, , ,1,70021
700105501, , ,1,70021
700105502, , ,1,70021
700105503, , ,1,70021
700105504, , ,1,70021
700105505, , ,1,70021
700105600, , ,1,70021
700105601, , ,1,70021
700105602, , ,1,70021
700105603, , ,1,70021
700105604, , ,1,70021
700105700, , ,1,70119
700105701, , ,1,70119
700105702, , ,1,70119
700105703, , ,1,70119
700105705, , ,1,70119
700105706, , ,1,70119
700105800, , ,1,70042
700105900, , ,1,70077
700106000, ,1,,70077
700106100, ,1,,70007
700106200, ,1,,70042
700106300,1, ,,70077
700106400,1, ,,70077
700106500, ,1,,70077
700106600, ,1,,70077
700106700, ,1,,70028
700106800,1, ,1,70028
700106900,1, ,,70105
700107000, ,1,,70126
700107100, , ,1,70035
700107200, ,1,,70133
700107300, ,1,,70042
700107400, ,1,,70007
700107500, ,1,,70042
700107800, , ,1,70133
700108000, , ,,70119
700108100, ,1,,70098
700108200,1, ,,70084
700108300, , ,1,70035
700108301, , ,1,70035
700108302, , ,1,70035
700108303, , ,1,70035
700108400, ,1,,70035
700108900, ,1,,70126
700109000, ,1,,70126
700109300, ,1,,70126
700109400, ,1,,70070
700109500, ,1,,70070
700109700, ,1,,70098
700110000, ,1,,70084
700110100, ,1,,70070
700110200, ,1,,70007
700110300, ,1,,70105
700110400, ,1,,70042
700110800, , ,1,70098
700111200, , ,1,70035
700111201, , ,1,70035
700111202, , ,1,70035
700111203, , ,1,70035
700111300, , ,1,70070
700111400, , ,1,70035
700111401, , ,1,70035
700111402, , ,1,70035
700111403, , ,1,70035
700111404, , ,1,70035
700111405, , ,1,70035
700111600, , ,1,70126
700111601, , ,1,70126
700111602, , ,1,70126
700111603, , ,1,70126
700111604, , ,1,70126
700111605, , ,1,70126
700111700, , ,1,70028
700111800, ,1,,70028
700111900, ,1,,70042
700112100, ,1,,70056
700112200, ,1,,70014
700112300, ,1,,70105
700112400, , ,1,70028
700112500, , ,,70091
700112800, ,1,,70070
700113000, ,1,,70035
700113100, , ,1,70126
700113101, , ,1,70126
700113102, , ,1,70126
700113103, , ,1,70126
700113400, , ,1,70077
700113401, , ,1,70077
700113402, , ,1,70077
700113403, , ,1,70077
700113404, , ,1,70077
700113500, , ,1,70077
700113501, , ,1,70077
700113502, , ,1,70077
700113503, , ,1,70077
700113504, , ,1,70077
700113600, , ,1,70077
700113601, , ,1,70077
700113602, , ,1,70077
700113700, , ,1,70077
700113701, , ,1,70077
700113702, , ,1,70077
700113703, , ,1,70077
700113704, , ,1,70077
700113800, ,1,,70042
700113900, , ,1,70028
700114000, , ,1,70077
700114300,1, ,,70049
700114500, , ,1,70119
700114501, , ,1,70119
700114502, , ,1,70119
700114503, , ,1,70119
700114504, , ,1,70119
700114506, , ,1,70119
700114600, , ,,70014
700114900, , ,1,70133
700115000, , ,1,70112
700115200, , ,1,70028
700115300, , ,1,70098
700115400, , ,1,70028
700115600, ,1,,70035
700115700, ,1,,70028
700115800, ,1,,70049
700116000, ,1,,70042
700116300, , ,1,70084
709000200, ,1,,70028
709000300, ,1,,70028
709000400, ,1,,70028
740000100,1, ,,74021
740000101, ,1,,74021
740000200,1, ,,74021
740000201, ,1,,74021
740000300,1, ,,74021
740000301, ,1,,74021
740000600,1, ,,74021
740000601, ,1,,74021
740000700,1, ,,74063
740000701, ,1,,74063
740000900,1,1,1,74063
740001100,1,1,1,74063
740001200,1,1,1,74063
740001201, ,1,,74063
740001300,1, ,,74049
740001301, ,1,,74049
740001400,1, ,,74049
740001401, ,1,,74049
740001600,1,1,1,74049
740001700,1, ,,74049
740001701, ,1,,74049
740001900,1, ,,74049
740001901, ,1,,74049
740002000,1,1,1,74049
740002100,1, ,,74021
740002101, ,1,,74021
740002300,1,1,1,74063
740002400,1, ,,74063
740002401, ,1,,74063
740002500,1, ,1,74063
740002501, ,1,,74063
740002600,1, ,,74063
740002601, ,1,,74063
740002700,1, ,1,74028
740002800,1, ,,74028
740002801, ,1,,74028
740002900,1,1,1,74028
740003000,1, ,,74028
740003001, ,1,,74028
740003600,1, ,1,74056
740003800,1,1,1,74056
740004100,1, ,,74042
740004200, ,1,,74042
740004300, ,1,,74042
740004400,1,1,1,74042
740004600,1, ,,74049
740004601, ,1,,74049
740004700, ,1,,74049
740004900,1,1,1,74042
740005100,1, ,1,74042
740005200,1,1,1,74042
740005201, ,1,,74042
740005300,1, ,1,74049
740005301, ,1,,74049
740005400,1,1,,74063
740005500,1,1,1,74063
740005800,1, ,,74028
740005801, ,1,,74028
740006000,1, ,,74028
740006001, ,1,,74056
740006600,1,1,1,74021
740006601, ,1,,74021
740006900,1, ,1,74042
740007000,1,1,1,74042
740007100, ,1,,74007
740007500,1, ,,74028
740007900, , ,1,74056
740008000,1,1,,74056
740008100,1, ,,74056
740008200,1,1,1,74056
740008300,1, ,1,74056
740008400, ,1,,74007
740008800,1,1,,74056
740008900,1, ,1,74056
740009000,1, ,1,74056
740009200,1,1,1,74056
740009300,1,1,1,74056
740009400,1, ,1,74042
740009500,1,1,1,74042
740009600, ,1,,74007
740009700,1, ,1,74007
740009900, ,1,,74042
740010000,1,1,1,74056
740010100,1,1,1,74056
740010200,1,1,1,74056
740010300,1,1,1,74056
740010400,1, ,1,74056
740010500,1,1,1,74056
740010700,1, ,,74063
740010701, ,1,,74063
740010800,1, ,,74063
740010900,1, ,,74063
740010901, ,1,,74063
740011000,1, ,,74063
740011001, ,1,,74063
740011200,1,1,1,74063
740011300,1,1,1,74063
740011400,1, ,,74063
740011401, ,1,,74063
740011600,1, ,,74035
740012100,1,1,,74007
740012101, ,1,,74007
740012201, ,1,,74007
740012300,1, ,1,74007
740012500,1, ,,74007
740012600,1, ,,74007
740012601, ,1,,74007
740012700,1, ,1,74007
740012900,1, ,,74007
740013000,1,1,,74014
740013001, ,1,,74014
740013200,1, ,,74007
740013201, ,1,,74007
740013400,1, ,1,74035
740013401, ,1,,74035
740014200, ,1,,74035
740014300, ,1,,74035
740014400,1, ,,74063
740014401, ,1,,74063
740014500,1, ,1,74056
740014600,1, ,1,74056
740014700,1, ,,74056
740014701, ,1,,74056
740014800,1,1,1,74056
740014900,1,1,1,74035
740015000,1,1,,74028
740015100,1,1,,74028
740015101, ,1,,74028
740015300,1, ,,74028
740015301, ,1,,74028
740015600,1, ,1,74035
740015601, ,1,,74035
740015700,1, ,,74035
740015701, ,1,,74035
740015800,1,1,1,74035
740016000,1, ,1,74007
740016100,1, ,1,74007
740016200,1, ,,74007
740016201, ,1,,74007
740016300,1, ,,74063
740016500,1, ,,74007
740016501, ,1,,74007
740016600,1, ,,74007
740016601, ,1,,74007
740016900,1, ,1,74007
740017100, ,1,,74007
740017201, ,1,,74007
740017400,1, ,,74007
740017401, ,1,,74007
740017600,1, ,,74007
740017700,1, ,,74007
740017800,1, ,,74007
740017900,1,1,1,74007
740018000,1, ,,74007
740018001, ,1,,74007
740018100,1, ,,74007
740018400,1, ,,74007
740018401, ,1,,74007
740018600,1, ,,74007
740018700,1, ,,74056
740018800,1, ,,74056
740018801, ,1,,74056
740018900,1,1,1,74056
740019000,1, ,,74056
740019100,1, ,,74056
740019101, ,1,,74056
740019200,1, ,,74056
740019201, ,1,,74056
740019400,1, ,1,74021
740019401, ,1,,74021
740019500, ,1,,74035
740019700,1, ,,74007
740020500,1, ,,74021
740020501, ,1,,74021
740020600,1, ,1,74021
740020601, ,1,,74021
740020700,1, ,1,74014
740020701, ,1,,74014
740020800,1, ,,74014
740020801, ,1,,74014
740020900,1, ,,74014
740020901, ,1,,74014
740021100,1, ,,74014
740021101, ,1,,74014
740021200,1, ,,74014
740021201, ,1,,74014
740021300,1, ,,74014
740021301, ,1,,74014
740021400,1, ,,74014
740021401, ,1,,74014
740021601, ,1,,74021
740021700,1, ,,74021
740021800,1,1,1,74021
740021900,1, ,,74021
740021901, ,1,,74021
740022300,1, ,1,74021
740022301, ,1,,74021
740022400,1, ,,74014
740022401, ,1,,74014
740022600,1, ,,74014
740022601, ,1,,74014
740023100,1,1,,74014
740023101, ,1,,74014
740023200,1, ,,74014
740023400,1, ,,74007
740023401, ,1,,74007
740023500,1,1,1,74007
740023600,1, ,,74007
740023601, ,1,,74007
740023700,1, ,,74028
740023701, ,1,,74028
740023900,1, ,,74028
740023901, ,1,,74028
740024500,1,1,1,74035
740024700,1, ,,74035
740024701, ,1,,74035
740025000,1, ,,74035
740025001, ,1,,74035
740025100, ,1,,74035
740025300,1,1,1,74035
740025400,1, ,,74035
740025500,1,1,1,74007
740025600,1,1,1,74035
740025700,1,1,1,74007
740026100,1, ,1,74007
740026200,1,1,1,74035
740026400, , ,1,74035
740026500,1,1,1,74056
740026600,1,1,1,74021
740026700,1,1,1,74014
740027500,1, ,,74056
740027501, ,1,,74056
740027700,1, ,,74014
740027701, ,1,,74014
740027800,1, ,,74014
740027801, ,1,,74014
740027900,1, ,,74014
740027901, ,1,,74014
740028100,1, ,,74056
740028101, ,1,,74056
740028600,1, ,,74021
740028601, ,1,,74021
740028700,1,1,1,74021
740028800,1,1,1,74056
740029000,1,1,1,74056
740029400,1,1,1,74056
740029700,1, ,1,74035
740029701, ,1,,74035
740029900, ,1,,74035
740030000,1, ,1,74035
740030200,1,1,1,74035
740030201, ,1,,74035
740030300,1,1,1,74035
740030700,1,1,1,74035
740030900,1, ,1,74035
740031000,1,1,1,74035
740031300,1, ,1,74056
740031301, ,1,,74056
740031600,1, ,1,74028
740031700,1,1,1,74028
740032000,1, ,,74056
740032001, ,1,,74056
740032100,1,1,1,74056
740032200,1,1,1,74056
740032300,1, ,1,74056
740032400,1,1,1,74014
740032500,1,1,1,74056
740032700,1, ,1,74056
740032800, ,1,,74056
740032900,1, ,1,74056
740033300,1,1,1,74056
740033400,1,1,1,74056
740033500, ,1,,74056
740033700, ,1,,74049
740033800, ,1,,74035
740034000,1,1,1,74035
740034200, ,1,,74035
740034300,1,1,1,74035
740034400,1, ,1,74035
740034500,1,1,1,74035
740034600,1, ,1,74035
740034800,1,1,1,74035
740034900,1,1,1,74035
740035000,1, ,1,74035
740035200, ,1,,74007
740035300,1, ,,74028
740035500,1, ,,74028
740035600,1, ,,74063
740035900,1,1,,74035
740036000,1, ,1,74056
740036300,1,1,1,74056
740036400,1,1,1,74056
740036700,1,1,1,74056
740036800,1,1,1,74056
740037000, , ,1,74056
740037100,1,1,1,74056
740037200,1,1,1,74056
740037300,1, ,1,74056
740037301,1,1,,74056
740037600,1,1,1,74049
740037700,1,1,1,74049
740037800,1,1,1,74049
740037900,1,1,1,74049
740038000,1,1,1,74049
740038100,1,1,1,74056
740038300, ,1,,74056
740038400, ,1,,74056
740038500,1, ,,74035
740038600,1, ,1,74035
740039000, , ,1,74056
740039100,1,1,1,74056
740039200, ,1,,74056
740039300, ,1,,74056
740039400, ,1,,74056
740039500,1,1,,74056
740039501, , ,1,74056
740040000,1,1,1,74056
740040200,1,1,1,74056
740040300,1,1,,74056
740040400,1, ,1,74056
740040700,1,1,1,74049
740041100, ,1,,74056
740041200,1, ,1,74035
740041400,1, ,,74063
740041401, ,1,,74063
740041500,1,1,,74063
740041501, ,1,,74063
740041600,1,1,1,74063
740042200,1, ,1,74042
740042300,1,1,1,74042
740042400,1, ,1,74049
740042600,1,1,,74049
740042601, ,1,,74049
740042700,1, ,,74049
740042701, ,1,,74049
740042900, , ,1,74049
740043400,1, ,1,74042
740043500, ,1,,74042
740043600, ,1,,74049
740043700,1, ,1,74049
740044000,1, ,,74049
740044001, ,1,,74049
740044100,1, ,,74049
740044101, ,1,,74049
740044200,1, ,,74049
740044201, ,1,,74049
740044300,1,1,,74049
740044301, ,1,,74049
740044700,1, ,,74063
740044701, ,1,,74063
740044800,1, ,,74063
740044801, ,1,,74063
740045000,1, ,1,74021
740045100, ,1,,74021
740045200,1, ,,74021
740045300, ,1,,74021
740045600,1, ,1,74035
740045700,1,1,1,74035
740046100,1,1,,74007
740046300,1, ,,74028
740046400,1, ,,74007
740046401, ,1,,74007
740046500,1, ,,74007
740046501, ,1,,74007
740046600,1, ,,74035
740046601, ,1,,74035
740046700,1, ,1,74035
740046701, ,1,,74035
740046800,1, ,,74035
740046801, ,1,,74035
740047000,1, ,,74063
740047001, ,1,,74063
740047100, ,1,,74035
740047200, ,1,,74056
740047300,1, ,1,74035
740047400,1,1,1,74035
740047500,1,1,1,74035
740047800,1,1,1,74035
740048000,1,1,1,74035
740048200,1, ,,74007
740048201, ,1,,74007
740048300,1, ,,74007
740048301, ,1,,74007
740048400,1, ,,74007
740048401, ,1,,74007
740048500,1, ,,74007
740048501, ,1,,74007
740048700,1,1,,74007
740048800,1, ,,74007
740049300,1, ,,74028
740049301, ,1,,74049
740049400,1, ,1,74028
740049401, ,1,,74028
740049500,1,1,1,74014
740049800,1,1,1,74049
740049900,1,1,1,74049
740049901, ,1,,74049
740050000,1, ,,74035
740050001, ,1,,74035
740050100,1, ,,74035
740050200,1,1,1,74056
740050400,1, ,,74014
740050500,1, ,,74056
740050501, ,1,,74056
740050600,1,1,1,74056
740050900,1, ,,74056
740051000,1, ,,74014
740051100,1, ,,74014
740051600,1, ,,74056
740051700,1, ,1,74056
740051701, ,1,,74056
740052100,1, ,1,74035
740052300,1, ,,74035
740052400,1, ,,74035
740052500,1, ,1,74035
740052800,1,1,1,74028
740052900,1,1,1,74028
740053100, ,1,,74028
740053300, ,1,,74035
740053400, , ,1,74035
740053500, , ,,74035
740053600, ,1,,74056
740053700, ,1,,74056
740053800,1, ,1,74049
740054100, ,1,,74035
740054200,1,1,1,74007
740054300, ,1,,74035
740054400,1,1,1,74056
740054500, , ,1,74056
740054600,1, ,,74056
740055200,1, ,,74021
740055201, ,1,,74021
740055700,1, ,1,74042
740055900,1, ,,74014
740055901, ,1,,74014
740056300,1, ,,74007
740056301, ,1,,74007
740056600,1, ,,74007
740056601, ,1,,74014
740056800, , ,1,74035
740056900, , ,1,74056
740057000,1, ,,74056
740057300,1,1,1,74035
740057400,1,1,1,74056
740057500,1,1,1,74056
740057600, ,1,,74056
740057700,1,1,1,74021
740057800,1,1,1,74056
740057900,1,1,1,74014
740058000,1,1,,74056
740058100,1,1,1,74035
740058200, ,1,,74035
740058300,1,1,1,74028
740058400,1,1,1,74028
740058500, ,1,,74028
740058700,1,1,,74049
740058800,1,1,1,74063
740058900,1,1,,74056
740059000,1,1,,74035
740059100,1,1,1,74028
740059200,1,1,1,74007
740059300, ,1,,74035
740059400, ,1,,74007
740059500,1,1,,74035
740059600, , ,,74056
740059900, ,1,,74028
740060000, ,1,,74028
740060300,1,1,1,74021
740060400, , ,1,74056
740060700,1,1,1,74056
740060900,1,1,1,74056
740061000,1,1,,74049
740061100,1,1,1,74049
740061200, ,1,,74035
740061400,1,1,1,74035
740061500,1,1,1,74056
740061600,1,1,1,74056
740061700,1,1,1,74035
740061800,1, ,,74035
740061900, , ,1,74035
740062000, , ,,74056
740062100, , ,,74035
740062200,1,1,1,74056
740062300,1,1,1,74056
740062400,1,1,1,74035
740062700,1,1,1,74049
740062900,1,1,1,74035
740063300,1,1,,74056
740063400, , ,,74056
740063600, , ,,74056
740063601, , ,,74035
740063700,1, ,1,74056
740063800,1,1,,74056
740063801, , ,1,74056
740063900,1,1,1,74056
740064100, , ,,74056
740064200, ,1,,74056
740064300,1,1,1,74056
740064400,1, ,1,74056
740064800, , ,1,74035
740064900,1, ,1,74049
740065000, ,1,,74049
740065100, ,1,,74056
740065200, ,1,,74056
740065300, ,1,,74056
740065500, ,1,,74056
740065600,1,1,1,74056
740065602,1,1,,74035
740065800,1, ,,74035
740065900,1,1,1,74021
740066000,1,1,1,74056
740066100, ,1,,74035
740066200, ,1,,74056
740066300, ,1,,74028
740066400,1,1,1,74056
740066500,1,1,1,74035
740066600,1, ,1,74035
740066700,1, ,1,74056
740066900, ,1,,74056
740067000, ,1,,74056
740067100, ,1,,74056
740067200, ,1,,74021
740067300, ,1,,74021
740067400, ,1,,74063
740067500, ,1,,74063
740067600, ,1,,74063
740067700, ,1,,74063
740067900,1,1,,74042
740068000, ,1,,74063
740068100,1,1,1,74007
740068300, , ,,74056
740068301, , ,,74056
740068302, , ,,74056
740068400,1,1,1,74056
740068500,1,1,1,74056
740068600,1, ,1,74049
740068800, , ,1,74035
740068900, ,1,,74042
740069000, ,1,,74042
740069100, ,1,,74042
740069200, ,1,,74014
740069300, ,1,,74063
740069400, ,1,,74063
740069500, ,1,,74028
740069600, ,1,,74028
740069700, ,1,,74014
740069800, ,1,,74035
740069900, ,1,,74007
740070000, ,1,,74063
740070100, ,1,,74049
740070200, ,1,,74049
740070300, ,1,,74021
740070400, ,1,,74035
740070500, ,1,,74035
740070600, ,1,,74056
740070700,1, ,1,74056
740070800, , ,1,74056
740070900, , ,1,74035
